Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
SWE,2004-01-01,2004-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,2076.000000,A
SWE,2005-01-01,2005-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,1374.000000,A
SWE,2006-01-01,2006-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,2095.200000,A
SWE,2007-01-01,2007-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,2609.400000,A
SWE,2008-01-01,2008-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,2979.000000,A
SWE,2009-01-01,2009-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,2347.000000,A
SWE,2010-01-01,2010-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,2712.000000,A
SWE,2011-01-01,2011-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,2683.000000,A
SWE,2012-01-01,2012-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,2221.000000,A
SWE,2013-01-01,2013-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,2811.000000,A
SWE,2014-01-01,2014-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,2385.000000,A
SWE,2015-01-01,2015-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,2546.000000,A
SWE,2016-01-01,2016-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,2815.000000,A
SWE,2016-01-01,2016-01-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2016,2016,7001,January,LCU,2973.000000,A
SWE,2016-02-01,2016-02-29,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2016,2016,7002,February,LCU,3223.000000,A
SWE,2016-03-01,2016-03-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2016,2016,7003,March,LCU,3223.000000,A
SWE,2016-04-01,2016-04-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2016,2016,7004,April,LCU,3223.000000,A
SWE,2016-05-01,2016-05-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2016,2016,7005,May,LCU,3223.000000,A
SWE,2016-06-01,2016-06-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2016,2016,7006,June,LCU,4393.000000,A
SWE,2016-07-01,2016-07-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2016,2016,7007,July,LCU,3515.000000,A
SWE,2016-08-01,2016-08-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2016,2016,7008,August,LCU,3515.000000,A
SWE,2016-09-01,2016-09-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2016,2016,7009,September,LCU,2058.000000,A
SWE,2016-10-01,2016-10-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2016,2016,7010,October,LCU,2380.000000,A
SWE,2016-11-01,2016-11-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2016,2016,7011,November,LCU,2516.000000,A
SWE,2016-12-01,2016-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2016,2016,7012,December,LCU,2516.000000,A
SWE,2017-01-01,2017-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,2486.000000,A
SWE,2017-01-01,2017-01-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,2528.000000,A
SWE,2018-01-01,2018-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,3182.000000,A
SWE,2018-01-01,2018-01-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2018,2018,7001,January,LCU,2406.000000,A
SWE,2018-02-01,2018-02-28,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2018,2018,7002,February,LCU,2406.000000,A
SWE,2018-03-01,2018-03-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2018,2018,7003,March,LCU,2808.000000,A
SWE,2018-04-01,2018-04-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2018,2018,7004,April,LCU,2808.000000,A
SWE,2018-05-01,2018-05-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2018,2018,7005,May,LCU,2808.000000,A
SWE,2018-06-01,2018-06-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2018,2018,7006,June,LCU,3839.000000,A
SWE,2018-07-01,2018-07-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2018,2018,7007,July,LCU,3448.000000,A
SWE,2018-08-01,2018-08-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2018,2018,7008,August,LCU,3839.000000,A
SWE,2018-09-01,2018-09-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2018,2018,7009,September,LCU,2877.000000,A
SWE,2018-10-01,2018-10-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2018,2018,7010,October,LCU,2877.000000,A
SWE,2018-11-01,2018-11-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2018,2018,7011,November,LCU,2877.000000,A
SWE,2018-12-01,2018-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2018,2018,7012,December,LCU,2539.000000,A
SWE,2019-01-01,2019-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,3210.000000,A
SWE,2019-01-01,2019-01-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2019,2019,7001,January,LCU,3455.000000,A
SWE,2019-02-01,2019-02-28,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2019,2019,7002,February,LCU,3955.000000,A
SWE,2019-03-01,2019-03-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2019,2019,7003,March,LCU,3955.000000,A
SWE,2019-04-01,2019-04-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2019,2019,7004,April,LCU,3955.000000,A
SWE,2019-05-01,2019-05-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2019,2019,7005,May,LCU,3955.000000,A
SWE,2019-06-01,2019-06-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2019,2019,7006,June,LCU,2815.000000,A
SWE,2019-07-01,2019-07-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2019,2019,7007,July,LCU,2015.000000,A
SWE,2019-08-01,2019-08-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2019,2019,7008,August,LCU,2015.000000,A
SWE,2019-09-01,2019-09-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2019,2019,7009,September,LCU,2745.000000,A
SWE,2019-10-01,2019-10-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2019,2019,7010,October,LCU,2745.000000,A
SWE,2019-11-01,2019-11-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2019,2019,7011,November,LCU,2745.000000,A
SWE,2019-12-01,2019-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2019,2019,7012,December,LCU,2745.000000,A
SWE,2020-01-01,2020-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,2635.000000,A
SWE,2020-01-01,2020-01-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2020,2020,7001,January,LCU,2745.000000,A
SWE,2020-02-01,2020-02-29,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2020,2020,7002,February,LCU,2745.000000,A
SWE,2020-03-01,2020-03-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2020,2020,7003,March,LCU,2745.000000,A
SWE,2020-04-01,2020-04-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2020,2020,7004,April,LCU,3145.000000,A
SWE,2020-05-01,2020-05-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2020,2020,7005,May,LCU,3145.000000,A
SWE,2020-06-01,2020-06-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2020,2020,7006,June,LCU,3118.000000,A
SWE,2020-07-01,2020-07-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2020,2020,7007,July,LCU,2232.000000,A
SWE,2020-08-01,2020-08-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2020,2020,7008,August,LCU,2232.000000,A
SWE,2020-09-01,2020-09-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2020,2020,7009,September,LCU,2426.000000,A
SWE,2020-10-01,2020-10-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2020,2020,7010,October,LCU,2323.000000,A
SWE,2020-11-01,2020-11-30,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2020,2020,7011,November,LCU,2305.000000,A
SWE,2020-12-01,2020-12-31,210,'752,Sweden,116,'01510,Potatoes,5530,Producer Price (LCU/tonne),2020,2020,7012,December,LCU,2300.000000,A
SWE,1991-01-01,1991-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,1677.000000,A
SWE,1992-01-01,1992-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,1308.000000,A
SWE,1993-01-01,1993-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,695.000000,A
SWE,1994-01-01,1994-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,1670.000000,A
SWE,1995-01-01,1995-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,2502.000000,A
SWE,1996-01-01,1996-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,1654.000000,A
SWE,1997-01-01,1997-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,1213.000000,A
SWE,1998-01-01,1998-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,1642.000000,A
SWE,1999-01-01,1999-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,2426.000000,A
SWE,2000-01-01,2000-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,1507.000000,A
SWE,2001-01-01,2001-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,1826.000000,A
SWE,2002-01-01,2002-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,1767.000000,A
SWE,2003-01-01,2003-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,1918.000000,A
SWE,2004-01-01,2004-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,2076.000000,A
SWE,2005-01-01,2005-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,1374.000000,A
SWE,2006-01-01,2006-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,2095.200000,A
SWE,2007-01-01,2007-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,2609.400000,A
SWE,2008-01-01,2008-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,2979.000000,A
SWE,2009-01-01,2009-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,2347.000000,A
SWE,2010-01-01,2010-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,2712.000000,A
SWE,2011-01-01,2011-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,2683.000000,A
SWE,2012-01-01,2012-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,2221.000000,A
SWE,2013-01-01,2013-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,2811.000000,A
SWE,2014-01-01,2014-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,2385.000000,A
SWE,2015-01-01,2015-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,2546.000000,A
SWE,2016-01-01,2016-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,2815.000000,A
SWE,2017-01-01,2017-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,2486.000000,A
SWE,2018-01-01,2018-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,3182.000000,A
SWE,2019-01-01,2019-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,3210.000000,A
SWE,2020-01-01,2020-12-31,210,'752,Sweden,116,'01510,Potatoes,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,2635.000000,A
SWE,1991-01-01,1991-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,277.300000,A
SWE,1992-01-01,1992-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,224.600000,A
SWE,1993-01-01,1993-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,89.300000,A
SWE,1994-01-01,1994-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,216.400000,A
SWE,1995-01-01,1995-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,350.700000,A
SWE,1996-01-01,1996-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,246.600000,A
SWE,1997-01-01,1997-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,158.900000,A
SWE,1998-01-01,1998-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,206.500000,A
SWE,1999-01-01,1999-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,293.600000,A
SWE,2000-01-01,2000-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,164.500000,A
SWE,2001-01-01,2001-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,176.800000,A
SWE,2002-01-01,2002-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,181.500000,A
SWE,2003-01-01,2003-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,237.200000,A
SWE,2004-01-01,2004-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,282.500000,A
SWE,2005-01-01,2005-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,183.900000,A
SWE,2006-01-01,2006-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,284.000000,A
SWE,2007-01-01,2007-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,386.100000,A
SWE,2008-01-01,2008-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,452.000000,A
SWE,2009-01-01,2009-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,306.600000,A
SWE,2010-01-01,2010-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,376.300000,A
SWE,2011-01-01,2011-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,413.200000,A
SWE,2012-01-01,2012-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,327.800000,A
SWE,2013-01-01,2013-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,431.500000,A
SWE,2014-01-01,2014-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,347.600000,A
SWE,2015-01-01,2015-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,301.800000,A
SWE,2016-01-01,2016-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,328.800000,A
SWE,2017-01-01,2017-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,290.800000,A
SWE,2018-01-01,2018-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,366.100000,A
SWE,2019-01-01,2019-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,339.400000,A
SWE,2020-01-01,2020-12-31,210,'752,Sweden,116,'01510,Potatoes,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,286.100000,A
SWE,1991-01-01,1991-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,64.950000,I
SWE,1992-01-01,1992-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,50.660000,I
SWE,1993-01-01,1993-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,26.920000,I
SWE,1994-01-01,1994-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,64.680000,I
SWE,1995-01-01,1995-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,96.900000,I
SWE,1996-01-01,1996-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,64.060000,I
SWE,1997-01-01,1997-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,46.980000,I
SWE,1998-01-01,1998-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,63.590000,I
SWE,1999-01-01,1999-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,93.960000,I
SWE,2000-01-01,2000-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,58.370000,I
SWE,2001-01-01,2001-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,70.720000,I
SWE,2002-01-01,2002-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,68.440000,I
SWE,2003-01-01,2003-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,74.280000,I
SWE,2004-01-01,2004-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,80.400000,I
SWE,2005-01-01,2005-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,53.210000,I
SWE,2006-01-01,2006-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,81.150000,I
SWE,2007-01-01,2007-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,101.060000,I
SWE,2008-01-01,2008-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,115.380000,I
SWE,2009-01-01,2009-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,90.900000,I
SWE,2010-01-01,2010-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,105.030000,I
SWE,2011-01-01,2011-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,103.910000,I
SWE,2012-01-01,2012-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,86.020000,I
SWE,2013-01-01,2013-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,108.870000,I
SWE,2014-01-01,2014-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,92.370000,I
SWE,2015-01-01,2015-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,98.610000,I
SWE,2016-01-01,2016-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,109.020000,I
SWE,2017-01-01,2017-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,96.280000,I
SWE,2018-01-01,2018-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,123.240000,I
SWE,2019-01-01,2019-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,124.320000,I
SWE,2020-01-01,2020-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,102.050000,I
SWE,2021-01-01,2021-12-31,210,'752,Sweden,116,'01510,Potatoes,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,89.770000,I
SWE,1991-01-01,1991-12-31,210,'752,Sweden,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,2840.000000,A
SWE,1992-01-01,1992-12-31,210,'752,Sweden,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,2820.000000,A
SWE,1993-01-01,1993-12-31,210,'752,Sweden,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,2840.000000,A
SWE,1994-01-01,1994-12-31,210,'752,Sweden,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,2560.000000,A
SWE,1995-01-01,1995-12-31,210,'752,Sweden,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,1700.000000,A
SWE,1996-01-01,1996-12-31,210,'752,Sweden,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,1750.000000,A
SWE,1997-01-01,1997-12-31,210,'752,Sweden,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,1870.000000,A
SWE,1998-01-01,1998-12-31,210,'752,Sweden,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,1930.000000,A
SWE,1999-01-01,1999-12-31,210,'752,Sweden,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,1320.000000,A
SWE,2000-01-01,2000-12-31,210,'752,Sweden,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,1446.000000,A
SWE,2001-01-01,2001-12-31,210,'752,Sweden,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,1950.000000,A
SWE,2002-01-01,2002-12-31,210,'752,Sweden,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,2007.000000,A
SWE,2003-01-01,2003-12-31,210,'752,Sweden,270,'01443,Rape or colza seed,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,2029.000000,A
